partinamn,fylkesnr,kommunenr,partitype,valar,stemmer,relativdel,mandat,utbetalingsar,grunnstonad,stemmestotte,totalt
Lørenskog Sv,2,230,Kommune,2011,523,"3,1",2,2012,"1278,00","6129,56","7407,56"
LØRENSKOG VENSTRE,2,230,Kommune,2011,751,"4,5",2,2012,"1278,00","8801,72","10079,72"
Skedsmo  Arbeiderparti,2,231,Kommune,2011,9261,"39,9",19,2012,"1278,00","108538,92","109816,92"
Skedsmo Fremskrittsparti,2,231,Kommune,2011,2732,"11,8",5,2012,"1278,00","32019,04","33297,04"
Skedsmo Høyre,2,231,Kommune,2011,7047,"30,4",14,2012,"1278,00","82590,84","83868,84"
Skedsmo KrF,2,231,Kommune,2011,571,"2,5",1,2012,"1278,00","6692,12","7970,12"
Miljøpartiet De Grønne Skedsmo,2,231,Kommune,2011,127,"0,5",0,2012,"0,00","1488,44","1488,44"
Skedsmo Pensjonistparti,2,231,Kommune,2011,368,"1,6",1,2012,"1278,00","4312,96","5590,96"
Rødt Skedsmo ,2,231,Kommune,2011,202,"0,9",0,2012,"0,00","2367,44","2367,44"
Skedsmo Senterparti,2,231,Kommune,2011,371,"1,6",1,2012,"1278,00","4348,12","5626,12"
Skedsmo Sv,2,231,Kommune,2011,814,"3,5",2,2012,"1278,00","9540,08","10818,08"
SKEDSMO VENSTRE,2,231,Kommune,2011,830,"3,6",2,2012,"1278,00","9727,60","11005,60"
Nittedal  Arbeiderparti,2,233,Kommune,2011,3574,"34,4",10,2012,"1278,00","41887,28","43165,28"
Nittedal Fremskrittsparti,2,233,Kommune,2011,1451,14,4,2012,"1278,00","17005,72","18283,72"
Nittedal Høyre,2,233,Kommune,2011,3361,"32,3",9,2012,"1278,00","39390,92","40668,92"
Nittedal KrF,2,233,Kommune,2011,254,"2,4",1,2012,"1278,00","2976,88","4254,88"
Nittedal Rødt,2,233,Kommune,2011,113,"1,1",0,2012,"0,00","1324,36","1324,36"
Nittedal Senterparti,2,233,Kommune,2011,356,"3,4",1,2012,"1278,00","4172,32","5450,32"
Nittedal Sv,2,233,Kommune,2011,285,"2,7",1,2012,"1278,00","3340,20","4618,20"
NITTEDAL VENSTRE,2,233,Kommune,2011,1007,"9,7",3,2012,"1278,00","11802,04","13080,04"
Gjerdrum  Arbeiderparti,2,234,Kommune,2011,989,"33,4",9,2012,"1278,00","11591,08","12869,08"
Gjerdrum Fremskrittsparti,2,234,Kommune,2011,287,"9,7",2,2012,"1278,00","3363,64","4641,64"
Gjerdrum Høyre,2,234,Kommune,2011,850,"28,7",7,2012,"1278,00","9962,00","11240,00"
Gjerdrum KrF,2,234,Kommune,2011,154,"5,2",1,2012,"1278,00","1804,88","3082,88"
Gjerdrum Senterparti,2,234,Kommune,2011,264,"8,9",2,2012,"1278,00","3094,08","4372,08"
Gjerdrum Sv,2,234,Kommune,2011,77,"2,6",1,2012,"1278,00","902,44","2180,44"
GJERDRUM VENSTRE,2,234,Kommune,2011,337,"11,4",3,2012,"1278,00","3949,64","5227,64"
Ullensaker  Arbeiderparti,2,235,Kommune,2011,4294,"31,7",15,2012,"1278,00","50325,68","51603,68"
Ullensaker Fremskrittsparti,2,235,Kommune,2011,4874,36,17,2012,"1278,00","57123,28","58401,28"
Ullensaker Høyre,2,235,Kommune,2011,2464,"18,2",8,2012,"1278,00","28878,08","30156,08"
Ullensaker KrF,2,235,Kommune,2011,318,"2,3",1,2012,"1278,00","3726,96","5004,96"
Ullensaker Pensjonistparti,2,235,Kommune,2011,156,"1,2",0,2012,"0,00","1828,32","1828,32"
Ullensaker Rødt,2,235,Kommune,2011,99,"0,7",0,2012,"0,00","1160,28","1160,28"
Ullensaker Senterparti,2,235,Kommune,2011,621,"4,6",2,2012,"1278,00","7278,12","8556,12"
Ullensaker Sv,2,235,Kommune,2011,299,"2,2",1,2012,"1278,00","3504,28","4782,28"
Nes Arbeiderparti,2,236,Kommune,2011,3096,"35,3",13,2012,"1278,00","36285,12","37563,12"
Nes Fremskrittsparti,2,236,Kommune,2011,1774,"20,2",7,2012,"1278,00","20791,28","22069,28"
Nes Høyre,2,236,Kommune,2011,1820,"20,8",7,2012,"1278,00","21330,40","22608,40"
Nes KrF,2,236,Kommune,2011,328,"3,7",1,2012,"1278,00","3844,16","5122,16"
Rødt Nes,2,236,Kommune,2011,80,"0,9",0,2012,"0,00","937,60","937,60"
Nes Senterparti,2,236,Kommune,2011,853,"9,7",4,2012,"1278,00","9997,16","11275,16"
Nes Sv,2,236,Kommune,2011,286,"3,3",1,2012,"1278,00","3351,92","4629,92"
NES VENSTRE,2,236,Kommune,2011,533,"6,1",2,2012,"1278,00","6246,76","7524,76"
Eidsvoll  Arbeiderparti,2,237,Kommune,2011,3439,36,13,2012,"1278,00","40305,08","41583,08"
Eidsvoll Fremskrittsparti,2,237,Kommune,2011,1416,"14,8",5,2012,"1278,00","16595,52","17873,52"
Eidsvoll Høyre,2,237,Kommune,2011,2448,"25,6",9,2012,"1278,00","28690,56","29968,56"
Eidsvoll KrF,2,237,Kommune,2011,349,"3,7",1,2012,"1278,00","4090,28","5368,28"
Eidsvoll Pensjonistparti,2,237,Kommune,2011,175,"1,8",0,2012,"0,00","2051,00","2051,00"
Eidsvoll Senterparti,2,237,Kommune,2011,729,"7,6",3,2012,"1278,00","8543,88","9821,88"
Eidsvoll Sv,2,237,Kommune,2011,438,"4,6",2,2012,"1278,00","5133,36","6411,36"
EIDSVOLL VENSTRE,2,237,Kommune,2011,306,"3,2",1,2012,"1278,00","3586,32","4864,32"
Nannestad  Arbeiderparti,2,238,Kommune,2011,1720,"34,1",11,2012,"1278,00","20158,40","21436,40"
Nannestad Fremskrittsparti,2,238,Kommune,2011,1014,"20,1",6,2012,"1278,00","11884,08","13162,08"
Nannestad Høyre,2,238,Kommune,2011,1109,22,7,2012,"1278,00","12997,48","14275,48"
Nannestad KrF,2,238,Kommune,2011,213,"4,2",1,2012,"1278,00","2496,36","3774,36"
Nannestad Senterparti,2,238,Kommune,2011,360,"7,1",2,2012,"1278,00","4219,20","5497,20"
Nannestad Sv,2,238,Kommune,2011,149,3,1,2012,"1278,00","1746,28","3024,28"
NANNESTAD VENSTRE,2,238,Kommune,2011,476,"9,4",3,2012,"1278,00","5578,72","6856,72"
Hurdal  Arbeiderparti,2,239,Kommune,2011,321,"23,5",4,2012,"1278,00","3762,12","5040,12"
Hurdal Fremskrittsparti,2,239,Kommune,2011,227,"16,6",3,2012,"1278,00","2660,44","3938,44"
Hurdal Høyre,2,239,Kommune,2011,119,"8,7",2,2012,"1278,00","1394,68","2672,68"
Hurdal KrF,2,239,Kommune,2011,118,"8,7",1,2012,"1278,00","1382,96","2660,96"
Hurdal Senterparti,2,239,Kommune,2011,88,"6,5",1,2012,"1278,00","1031,36","2309,36"
Hurdal Sv,2,239,Kommune,2011,43,"3,2",0,2012,"0,00","503,96","503,96"
HURDAL VENSTRE,2,239,Kommune,2011,448,"32,8",6,2012,"1278,00","5250,56","6528,56"
Oslo Arbeiderparti,3,300,Fylke,2011,102707,"33,1",20,2012,"47848,00","3997356,44","4045204,44"
Oslo AUF,3,300,FylkesUngdom,2011,0,0,0,2012,"0,00","882253,13","882253,13"
Oslo Fremskrittsparti,3,300,Fylke,2011,21852,7,4,2012,"47848,00","850479,84","898327,84"
Oslo Fremskrittpartis Ungdom,3,300,FylkesUngdom,2011,0,0,0,2012,"0,00","187708,68","187708,68"
Grønn ungdom i Oslo,3,300,FylkesUngdom,2011,0,0,0,2012,"0,00","65739,27","65739,27"
Oslo Høyre,3,300,Fylke,2011,110776,"35,7",22,2012,"47848,00","4311401,92","4359249,92"
Oslo Unge Høyre,3,300,FylkesUngdom,2011,0,0,0,2012,"0,00","951565,84","951565,84"
Oslo Kristelig Folkeparti,3,300,Fylke,2011,7571,"2,4",1,2012,"47848,00","294663,32","342511,32"
Oslo Kristelig Folkepartis Ungdom,3,300,FylkesUngdom,2011,0,0,0,2012,"0,00","65034,89","65034,89"
Oslo Kristent Samlingsparti,3,300,Fylke,2011,235,"0,1",0,2012,"0,00","9146,20","9146,20"
Kystpartiet i Oslo,3,300,Fylke,2011,126,0,0,2012,"0,00","4903,92","4903,92"
Kystpartiets Ungdom i Oslo,3,300,FylkesUngdom,2011,0,0,0,2012,"0,00","1082,34","1082,34"
Miljøpartiet De Grønne,3,300,Fylke,2011,7653,"2,5",1,2012,"47848,00","297854,76","345702,76"
Norges Kommunistiske Parti,3,300,Fylke,2011,210,"0,1",0,2012,"0,00","8173,20","8173,20"
Ungkommunistene i Oslo,3,300,FylkesUngdom,2011,0,0,0,2012,"0,00","1803,90","1803,90"
Oslo Pensjonistparti,3,300,Fylke,2011,1045,"0,3",0,2012,"0,00","40671,40","40671,40"
Oslo Rødt,3,300,Fylke,2011,11257,"3,6",2,2012,"47848,00","438122,44","485970,44"
Oslo Rød Ungdom,3,300,FylkesUngdom,2011,0,0,0,2012,"0,00","96697,63","96697,63"
Oslo Senterparti,3,300,Fylke,2011,1591,"0,5",0,2012,"0,00","61921,72","61921,72"
Oslo Senterungdom,3,300,FylkesUngdom,2011,0,0,0,2012,"0,00","13666,69","13666,69"
Oslo Sv,3,300,Fylke,2011,19477,"6,3",4,2012,"47848,00","758044,84","805892,84"
Oslo SU,3,300,FylkesUngdom,2011,0,0,0,2012,"0,00","167307,43","167307,43"
OSLO VENSTRE,3,300,Fylke,2011,25351,"8,2",5,2012,"47848,00","986660,92","1034508,92"
OSLO UNGE VENSTRE,3,300,FylkesUngdom,2011,0,0,0,2012,"0,00","217765,09","217765,09"
Hedmark Arbeiderparti,4,400,Fylke,2011,39005,"45,9",15,2012,"46570,00","1060936,00","1107506,00"
Hedmark AUF,4,400,FylkesUngdom,2011,0,0,0,2012,"0,00","335052,95","335052,95"
Demokratene i Hedmark,4,400,Fylke,2011,186,"0,2",0,2012,"0,00","5059,20","5059,20"
Hedmark Fremskrittsparti,4,400,Fylke,2011,7119,"8,4",3,2012,"46570,00","193636,80","240206,80"
Hedmark Fremskrittpartis Ungdom,4,400,FylkesUngdom,2011,0,0,0,2012,"0,00","61152,21","61152,21"
Hedmark Høyre,4,400,Fylke,2011,14463,17,6,2012,"46570,00","393393,60","439963,60"
Hedmark Unge Høyre,4,400,FylkesUngdom,2011,0,0,0,2012,"0,00","124237,17","124237,17"
Hedmark Kristelig Folkeparti,4,400,Fylke,2011,2677,"3,2",1,2012,"46570,00","72814,40","119384,40"
Kystpartiet,4,400,Fylke,2011,89,"0,1",0,2012,"0,00","2420,80","2420,80"
Miljøpartiet De Grønne Hedmark,4,400,Fylke,2011,890,1,0,2012,"0,00","24208,00","24208,00"
Pensjonistpartiet,4,400,Fylke,2011,2736,"3,2",1,2012,"46570,00","74419,20","120989,20"
Rødt Hedmark,4,400,Fylke,2011,691,"0,8",0,2012,"0,00","18795,20","18795,20"
Hedmark Rød Ungdom,4,400,FylkesUngdom,2011,0,0,0,2012,"0,00","5935,69","5935,69"
Hedmark Senterparti,4,400,Fylke,2011,9376,11,4,2012,"46570,00","255027,20","301597,20"
Hedmark Senterungdom,4,400,FylkesUngdom,2011,0,0,0,2012,"0,00","80539,84","80539,84"
Hedmark SV,4,400,Fylke,2011,3751,"4,4",1,2012,"46570,00","102027,20","148597,20"
HEDMARK UNGE VENSTRE,4,400,FylkesUngdom,2011,0,0,0,2012,"0,00","33586,90","33586,90"
Kongsvinger Arb.Parti,4,402,Kommune,2011,2791,"35,6",11,2012,"1278,00","32710,52","33988,52"
Kongsvinger Fremskrittsparti,4,402,Kommune,2011,1131,"14,4",5,2012,"1278,00","13255,32","14533,32"
Kongsvinger Høyre,4,402,Kommune,2011,1407,"17,9",6,2012,"1278,00","16490,04","17768,04"
Kongsvinger KrF,4,402,Kommune,2011,190,"2,4",1,2012,"1278,00","2226,80","3504,80"
Pensjonistpartiet,4,402,Kommune,2011,1156,"14,7",5,2012,"1278,00","13548,32","14826,32"
Kongsvinger Senterparti,4,402,Kommune,2011,401,"5,1",2,2012,"1278,00","4699,72","5977,72"
Kongsvinger SV,4,402,Kommune,2011,339,"4,3",1,2012,"1278,00","3973,08","5251,08"
Hamar  Arbeiderparti,4,403,Kommune,2011,5846,"37,1",15,2012,"1278,00","68515,12","69793,12"
Hamar Fremskrittsparti,4,403,Kommune,2011,633,4,2,2012,"1278,00","7418,76","8696,76"
Hamar Høyre,4,403,Kommune,2011,2977,"18,9",7,2012,"1278,00","34890,44","36168,44"
Hamar KrF,4,403,Kommune,2011,897,"5,7",2,2012,"1278,00","10512,84","11790,84"
Miljøpartiet De Grønne Hamar,4,403,Kommune,2011,173,"1,1",0,2012,"0,00","2027,56","2027,56"
Pensjonistpartiet,4,403,Kommune,2011,697,"4,4",2,2012,"1278,00","8168,84","9446,84"
Rødt Hamar,4,403,Kommune,2011,133,"0,8",0,2012,"0,00","1558,76","1558,76"
Hamar SV,4,403,Kommune,2011,570,"3,6",1,2012,"1278,00","6680,40","7958,40"
Ringsaker  Arbeiderparti,4,412,Kommune,2011,7610,"50,4",21,2012,"1278,00","89189,20","90467,20"
Ringsaker Fremskrittsparti,4,412,Kommune,2011,873,"5,8",2,2012,"1278,00","10231,56","11509,56"
Ringsaker Høyre,4,412,Kommune,2011,2105,"13,9",6,2012,"1278,00","24670,60","25948,60"
Ringsaker KrF,4,412,Kommune,2011,411,"2,7",1,2012,"1278,00","4816,92","6094,92"
Ringsaker Pensjonistparti,4,412,Kommune,2011,338,"2,2",1,2012,"1278,00","3961,36","5239,36"
Ringsaker Senterparti,4,412,Kommune,2011,1168,"7,7",3,2012,"1278,00","13688,96","14966,96"
Ringsaker SV,4,412,Kommune,2011,417,"2,8",1,2012,"1278,00","4887,24","6165,24"
Løten  Arbeiderparti,4,415,Kommune,2011,1889,54,13,2012,"1278,00","22139,08","23417,08"
Løten Fremskrittsparti,4,415,Kommune,2011,287,"8,2",2,2012,"1278,00","3363,64","4641,64"
Løten Høyre,4,415,Kommune,2011,422,"12,1",3,2012,"1278,00","4945,84","6223,84"
Løten Senterparti,4,415,Kommune,2011,523,15,4,2012,"1278,00","6129,56","7407,56"
Løten SV,4,415,Kommune,2011,130,"3,7",1,2012,"1278,00","1523,60","2801,60"
Stange Fremskrittsparti,4,417,Kommune,2011,694,"7,2",3,2012,"1278,00","8133,68","9411,68"
Stange Høyre,4,417,Kommune,2011,1124,"11,7",4,2012,"1278,00","13173,28","14451,28"
Stange KrF,4,417,Kommune,2011,508,"5,3",2,2012,"1278,00","5953,76","7231,76"
Pensjonistpartiet,4,417,Kommune,2011,227,"2,4",1,2012,"1278,00","2660,44","3938,44"
Stange Senterparti,4,417,Kommune,2011,708,"7,3",3,2012,"1278,00","8297,76","9575,76"
Stange SV,4,417,Kommune,2011,319,"3,3",1,2012,"1278,00","3738,68","5016,68"
Nord-Odal  Arbeiderparti,4,418,Kommune,2011,1487,"55,6",14,2012,"1278,00","17427,64","18705,64"
Nord-Odal Fremskrittsparti,4,418,Kommune,2011,412,"15,4",4,2012,"1278,00","4828,64","6106,64"
Nord-Odal Høyre,4,418,Kommune,2011,318,"11,9",3,2012,"1278,00","3726,96","5004,96"
Nord-Odal Senterparti,4,418,Kommune,2011,247,"9,2",2,2012,"1278,00","2894,84","4172,84"
Nord-Odal SV,4,418,Kommune,2011,136,"5,1",1,2012,"1278,00","1593,92","2871,92"
Sør-Odal  Arbeiderparti,4,419,Kommune,2011,1383,"35,3",10,2012,"1278,00","16208,76","17486,76"
Sør-Odal Fremskrittsparti,4,419,Kommune,2011,344,"8,8",2,2012,"1278,00","4031,68","5309,68"
Sør-Odal Høyre,4,419,Kommune,2011,1013,"25,9",7,2012,"1278,00","11872,36","13150,36"
Pensjonistpartiet,4,419,Kommune,2011,335,"8,6",2,2012,"1278,00","3926,20","5204,20"
Sør-Odal Senterparti,4,419,Kommune,2011,512,"13,1",4,2012,"1278,00","6000,64","7278,64"
Sør-Odal SV,4,419,Kommune,2011,227,"5,8",2,2012,"1278,00","2660,44","3938,44"
Eidskog  Arbeiderparti,4,420,Kommune,2011,1079,"35,3",10,2012,"1278,00","12645,88","13923,88"
Eidskog Fremskrittsparti,4,420,Kommune,2011,262,"8,6",3,2012,"1278,00","3070,64","4348,64"
Eidskog Høyre,4,420,Kommune,2011,519,17,5,2012,"1278,00","6082,68","7360,68"
Eidskog Senterparti,4,420,Kommune,2011,929,"30,4",9,2012,"1278,00","10887,88","12165,88"
Eidskog SV,4,420,Kommune,2011,132,"4,3",1,2012,"1278,00","1547,04","2825,04"
Grue  Arbeiderparti,4,423,Kommune,2011,1064,"45,6",9,2012,"1278,00","12470,08","13748,08"
"Fellesliste mellom H, KRF og V",4,423,Kommune,2011,847,"36,3",7,2012,"1278,00","9926,84","11204,84"
Grue Senterparti,4,423,Kommune,2011,344,"14,7",3,2012,"1278,00","4031,68","5309,68"
Åsnes  Arbeiderparti,4,425,Kommune,2011,1452,"41,1",9,2012,"1278,00","17017,44","18295,44"
Åsnes Fremskrittsparti,4,425,Kommune,2011,387,11,3,2012,"1278,00","4535,64","5813,64"
Åsnes Høyre,4,425,Kommune,2011,379,"10,7",3,2012,"1278,00","4441,88","5719,88"
Pensjonistpartiet,4,425,Kommune,2011,141,4,1,2012,"1278,00","1652,52","2930,52"
Åsnes Senterparti,4,425,Kommune,2011,465,"13,2",3,2012,"1278,00","5449,80","6727,80"
Venstre,4,425,Kommune,2011,451,"12,8",3,2012,"1278,00","5285,72","6563,72"
Våler  Arbeiderparti,4,426,Kommune,2011,1035,"49,9",10,2012,"1278,00","12130,20","13408,20"
Våler Fremskrittsparti,4,426,Kommune,2011,158,"7,6",1,2012,"1278,00","1851,76","3129,76"
Våler Høyre,4,426,Kommune,2011,257,"12,4",2,2012,"1278,00","3012,04","4290,04"
Pensjonistpartiet,4,426,Kommune,2011,143,"6,9",1,2012,"1278,00","1675,96","2953,96"
Våler Senterparti,4,426,Kommune,2011,179,"8,6",2,2012,"1278,00","2097,88","3375,88"
Våler SV,4,426,Kommune,2011,88,"4,2",1,2012,"1278,00","1031,36","2309,36"
Elverum  Arbeiderparti,4,427,Kommune,2011,3801,"39,2",14,2012,"1278,00","44547,72","45825,72"
Elverum Fremskrittsparti,4,427,Kommune,2011,766,"7,9",3,2012,"1278,00","8977,52","10255,52"
Elverum Høyre,4,427,Kommune,2011,3486,"35,9",13,2012,"1278,00","40855,92","42133,92"
Elverum KrF,4,427,Kommune,2011,171,"1,8",0,2012,"0,00","2004,12","2004,12"
Elverum Senterparti,4,427,Kommune,2011,502,"5,2",2,2012,"1278,00","5883,44","7161,44"
Elverum SV,4,427,Kommune,2011,313,"3,2",1,2012,"1278,00","3668,36","4946,36"
Trysil  Arbeiderparti,4,428,Kommune,2011,1300,"36,6",9,2012,"1278,00","15236,00","16514,00"
Trysil Fremskrittsparti,4,428,Kommune,2011,282,"7,9",2,2012,"1278,00","3305,04","4583,04"
Trysil Høyre,4,428,Kommune,2011,802,"22,6",6,2012,"1278,00","9399,44","10677,44"
Trysil KrF,4,428,Kommune,2011,172,"4,8",1,2012,"1278,00","2015,84","3293,84"
Trysil SV,4,428,Kommune,2011,258,"7,3",2,2012,"1278,00","3023,76","4301,76"
Åmot  Arbeiderparti,4,429,Kommune,2011,618,"30,4",7,2012,"1278,00","7242,96","8520,96"
Åmot Fremskrittsparti,4,429,Kommune,2011,188,"9,2",2,2012,"1278,00","2203,36","3481,36"
Åmot Høyre,4,429,Kommune,2011,245,"12,1",3,2012,"1278,00","2871,40","4149,40"
Åmot Pensjonistparti,4,429,Kommune,2011,85,"4,2",1,2012,"1278,00","996,20","2274,20"
Åmot Senterparti,4,429,Kommune,2011,720,"35,4",8,2012,"1278,00","8438,40","9716,40"
Stor-Elvdal  Arbeiderparti,4,430,Kommune,2011,642,"43,2",9,2012,"1278,00","7524,24","8802,24"
Stor-Elvdal Fremskrittsparti,4,430,Kommune,2011,60,4,1,2012,"1278,00","703,20","1981,20"
Stor-Elvdal Høyre,4,430,Kommune,2011,196,"13,2",3,2012,"1278,00","2297,12","3575,12"
Stor-Elvdal Senterparti,4,430,Kommune,2011,136,"9,2",2,2012,"1278,00","1593,92","2871,92"
Stor-Elvdal Sv,4,430,Kommune,2011,46,"3,1",1,2012,"1278,00","539,12","1817,12"
Rendalen  Arbeiderparti,4,432,Kommune,2011,559,"46,2",8,2012,"1278,00","6551,48","7829,48"
Rendalen Høyre,4,432,Kommune,2011,97,8,1,2012,"1278,00","1136,84","2414,84"
Rendalen SV,4,432,Kommune,2011,131,"10,8",2,2012,"1278,00","1535,32","2813,32"
Engerdal  Arbeiderparti,4,434,Kommune,2011,412,"48,7",7,2012,"1278,00","4828,64","6106,64"
Engerdal Høyre,4,434,Kommune,2011,101,"11,9",2,2012,"1278,00","1183,72","2461,72"
Samlingslista Senterpartiet/Venstre,4,434,Kommune,2011,333,"39,4",6,2012,"1278,00","3902,76","5180,76"
Tolga Senterparti,4,436,Kommune,2011,379,"41,6",6,2012,"1278,00","4441,88","5719,88"
Tolga SV,4,436,Kommune,2011,215,"23,6",4,2012,"1278,00","2519,80","3797,80"
Tynset  Arbeiderparti,4,437,Kommune,2011,622,"21,9",6,2012,"1278,00","7289,84","8567,84"
Tynset Fremskrittsparti,4,437,Kommune,2011,80,"2,8",1,2012,"1278,00","937,60","2215,60"
Tynset Høyre,4,437,Kommune,2011,338,"11,9",3,2012,"1278,00","3961,36","5239,36"
Tynset KrF,4,437,Kommune,2011,91,"3,2",1,2012,"1278,00","1066,52","2344,52"
Tynset Senterparti,4,437,Kommune,2011,631,"22,2",6,2012,"1278,00","7395,32","8673,32"
Tynset SV,4,437,Kommune,2011,834,"29,4",8,2012,"1278,00","9774,48","11052,48"
Alvdal  Arbeiderparti,4,438,Kommune,2011,485,"38,2",6,2012,"1278,00","5684,20","6962,20"
Alvdal FrP,4,438,Kommune,2011,66,"5,2",1,2012,"1278,00","773,52","2051,52"
Alvdal Senterparti,4,438,Kommune,2011,444,35,6,2012,"1278,00","5203,68","6481,68"
Folldal  Arbeiderparti,4,439,Kommune,2011,436,"44,7",8,2012,"1278,00","5109,92","6387,92"
Folldal Senterparti,4,439,Kommune,2011,433,"44,4",7,2012,"1278,00","5074,76","6352,76"
Folldal SV,4,439,Kommune,2011,106,"10,9",2,2012,"1278,00","1242,32","2520,32"
Os  Arbeiderparti,4,441,Kommune,2011,309,"28,6",6,2012,"1278,00","3621,48","4899,48"
Os SV,4,441,Kommune,2011,88,"8,1",2,2012,"1278,00","1031,36","2309,36"
Oppland Arbeiderparti,5,500,Fylke,2011,35967,"44,1",17,2012,"46570,00","978302,40","1024872,40"
Oppland AUF,5,500,FylkesUngdom,2011,0,0,0,2012,"0,00","308956,53","308956,53"
Oppland Fremskrittsparti,5,500,Fylke,2011,6378,"7,8",3,2012,"46570,00","173481,60","220051,60"
Oppland Fremskrittpartis Ungdom,5,500,FylkesUngdom,2011,0,0,0,2012,"0,00","54787,02","54787,02"
Oppland Høyre,5,500,Fylke,2011,14477,"17,8",7,2012,"46570,00","393774,40","440344,40"
Oppland Unge Høyre,5,500,FylkesUngdom,2011,0,0,0,2012,"0,00","124357,43","124357,43"
Oppland Kristelig Folkeparti,5,500,Fylke,2011,2757,"3,4",1,2012,"46570,00","74990,40","121560,40"
Kystpartiet,5,500,Fylke,2011,92,"0,1",0,2012,"0,00","2502,40","2502,40"
Miljøpartiet De Grønne Oppland,5,500,Fylke,2011,931,"1,1",0,2012,"0,00","25323,20","25323,20"
Grønn Ungdom Oppland,5,500,FylkesUngdom,2011,0,0,0,2012,"0,00","7997,29","7997,29"
Oppland Pensjonistparti,5,500,Fylke,2011,1157,"1,4",0,2012,"0,00","31470,40","31470,40"
Oppland Rødt,5,500,Fylke,2011,916,"1,1",0,2012,"0,00","24915,20","24915,20"
Oppland Rød Ungdom,5,500,FylkesUngdom,2011,0,0,0,2012,"0,00","7868,44","7868,44"
Oppland Senterparti,5,500,Fylke,2011,11200,"13,7",5,2012,"46570,00","304640,00","351210,00"
Oppland Senterungdom,5,500,FylkesUngdom,2011,0,0,0,2012,"0,00","96208,00","96208,00"
Oppland Sv,5,500,Fylke,2011,3195,"3,9",2,2012,"46570,00","86904,00","133474,00"
Oppland SU,5,500,FylkesUngdom,2011,0,0,0,2012,"0,00","27445,05","27445,05"
OPPLAND VENSTRE,5,500,Fylke,2011,4045,5,2,2012,"46570,00","110024,00","156594,00"
OPPLAND UNGE VENSTRE,5,500,FylkesUngdom,2011,0,0,0,2012,"0,00","34746,55","34746,55"
Lillehammer  Arb.parti,5,501,Kommune,2011,5204,"39,7",19,2012,"1278,00","60990,88","62268,88"
Lillehammer Fremskrittsparti,5,501,Kommune,2011,726,"5,5",3,2012,"1278,00","8508,72","9786,72"
Lillehammer Høyre,5,501,Kommune,2011,3018,23,11,2012,"1278,00","35370,96","36648,96"
Lillehammer KrF,5,501,Kommune,2011,418,"3,2",2,2012,"1278,00","4898,96","6176,96"
Miljøpartiet De Grønne Lillehammer,5,501,Kommune,2011,283,"2,2",1,2012,"1278,00","3316,76","4594,76"
Lillehammer Pensjonistparti,5,501,Kommune,2011,186,"1,4",0,2012,"0,00","2179,92","2179,92"
Lillehammer Rødt,5,501,Kommune,2011,475,"3,6",2,2012,"1278,00","5567,00","6845,00"
Lillehammer Senterparti,5,501,Kommune,2011,694,"5,3",2,2012,"1278,00","8133,68","9411,68"
Lillehammer Sv,5,501,Kommune,2011,636,"4,9",2,2012,"1278,00","7453,92","8731,92"
LILLEHAMMER VENSTRE,5,501,Kommune,2011,1286,"9,8",5,2012,"1278,00","15071,92","16349,92"
Gjøvik  Arbeiderparti,5,502,Kommune,2011,5998,"43,1",20,2012,"1278,00","70296,56","71574,56"
Gjøvik Fremskrittsparti,5,502,Kommune,2011,734,"5,3",2,2012,"1278,00","8602,48","9880,48"
Gjøvik Høyre,5,502,Kommune,2011,3336,24,11,2012,"1278,00","39097,92","40375,92"
Gjøvik KrF,5,502,Kommune,2011,627,"4,5",2,2012,"1278,00","7348,44","8626,44"
Miljøpartiet De Grønne,5,502,Kommune,2011,145,1,0,2012,"0,00","1699,40","1699,40"
Gjøvik Pensjonistparti,5,502,Kommune,2011,573,"4,1",2,2012,"1278,00","6715,56","7993,56"
Gjøvik Rødt,5,502,Kommune,2011,300,"2,2",1,2012,"1278,00","3516,00","4794,00"
Gjøvik Senterparti,5,502,Kommune,2011,975,7,3,2012,"1278,00","11427,00","12705,00"
Gjøvik Sv,5,502,Kommune,2011,412,3,1,2012,"1278,00","4828,64","6106,64"
GJØVIK VENSTRE,5,502,Kommune,2011,801,"5,8",3,2012,"1278,00","9387,72","10665,72"
Dovre  Arbeidarparti,5,511,Kommune,2011,463,"34,1",6,2012,"1278,00","5426,36","6704,36"
Dovre Framstegsparti,5,511,Kommune,2011,78,"5,8",1,2012,"1278,00","914,16","2192,16"
Dovre Høgre,5,511,Kommune,2011,138,"10,2",2,2012,"1278,00","1617,36","2895,36"
Dovre Senterparti,5,511,Kommune,2011,677,"49,9",8,2012,"1278,00","7934,44","9212,44"
Lesja  Arbeidarparti,5,512,Kommune,2011,491,"42,1",9,2012,"1278,00","5754,52","7032,52"
Lesja Høgre,5,512,Kommune,2011,170,"14,6",3,2012,"1278,00","1992,40","3270,40"
Lesja Senterparti,5,512,Kommune,2011,428,"36,7",8,2012,"1278,00","5016,16","6294,16"
Skjåk  Arbeidarparti,5,513,Kommune,2011,486,"40,6",8,2012,"1278,00","5695,92","6973,92"
Skjåk Senterparti,5,513,Kommune,2011,566,"47,3",10,2012,"1278,00","6633,52","7911,52"
Lom  Arbeidarparti,5,514,Kommune,2011,388,"32,5",5,2012,"1278,00","4547,36","5825,36"
